імдесят,імдесят
Одразу,одразу
ми,ми
публічно,публічно
засвідчуємо,засвідчуй
що,що
вона,вона
є,бути
дуже,дуже
шанованою,шанована
і,і
поваж,поваж
ною,вона
людиною,людина
фаховим,фахов
спеціалістом,спеціаліст
залишається,залишатися
в,в
нашій,наш
команді,команда
і,і
працюватиме,працювати
на,на
благо,бла
країни,країна
але,але
розуміючи,розуміюч
що,що
ситуацію,ситуація
треба,треба
розблоковувати,розблоковуват
ми,ми
прийняли,прийняти
таке,такий
рішення,рішення
Андрію,Андрій
Володимировичу,володимирович
ми,ми
звертаємося,звертаємося
до,до
вас,ви
з,з
проханням,прохання
провести,провести
рейтингове,рейтингове
голосування,голосування
на,на
предмет,предмет
готовності,готовність
сесійного,сесійний
за,за
лу,лу
голосувати,голосуват
за,за
оновлення,оновлення
Центральної,центральна
виборчої,виборча
комісії,комісія
з,з
ураху,ура
ванням,вання
того,те
що,що
фракція,фракція
Блок,блок
Петра,петра
Порошенка,Порошенко
послідовно,послідовно
озвучи,озвуч
ла,ла
свою,свій
позицію,позиція
і,і
на,на
вимогу,вимога
на,на
прохання,прохання
інших,інший
фракцій,фракція
озвучила,озвучил
прізвище,прізвище
кандидата,кандидата
як,як
ми,ми
й,й
обіцяли,обіцяли
Тепер,тепер
жодних,жодний
перешкод,перешкода
немає,немати
Просимо,просимо
провести,провести
рейтингове,рейтингове
голосування,голосування
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Шановні,шановний
колеги,колега
На,на
прохання,прохання
колег,колега
ще,ще
раз,раз
проведемо,проведема
обговорення,обговорення
Максим,макси
Бурбак,бурбак
Народний,народний
фрон,фрон
т,т.
Пане,пане
Максиме,максиме
я,я
перепрошую,перепрошуя
в,в
мене,я
репліка,репліка
Колеги,Колеги
увага,увага
До,до
кінця,кінець
засідання,засідання
залишилося,залишитися
32,32
хвилини,хвилина
Якщо,якщо
продовжимо,продовжимо
засідання,засідання
на,на
15,15
хвилин,хвилина
залишиться,залишитися
45,45
хвилин,хвилина
Наступ,наступ
ними,вони
в,в
порядку,порядок
денному,денне
стоять,стояти
проекти,проект
законів,закон
Про,про
внесення,внесення
змін,зміна
до,до
Податкового,податкове
кодексу,кодекс
України,Україна
щодо,щодо
оподаткування,оподаткування
акцизним,акцизний
по,по
датком,датк
легкових,легкових
транспортних,транспортний
засобів,засіб
№,№
8487,8487
та,та
альтернативний,альтернативний
№,№
8487,8487
1,1
з,з
проханням,прохання
про,про
включення,включення
до,до
порядку,порядок
денного,денний
яких,який
вчора,вчора
публічно,публічно
звернулася,звернутися
до,до
мене,я
Южаніна,южаніна
Шум,шум
у,у
залі,зал
Артуре,артуре
я,я
інформую,інформую
і,і
за,за
м,м
оєю,хрі
логікою,логіка
ми,ми
могли,могти
б,б
встигнути,встигнути
за,за
півгодини,пів
ці,цей
питання,питання
розглянути,розглянути
Але,але
нехай,нехай
вирішує,вирішує
зал,зал
як,як
бути,бути
Максим,макси
Бурбак,бурбак
Будь,бути
ласка,ласка
БУРБАК,бурбак
М,М.
Ю,Ю
Шановні,шановний
колеги,колега
Я,я
дуже,дуже
вітаю,вітати
рішення,рішення
наших,наш
колег,колега
по,по
коаліції,коаліція
фракції,фракція
БПП,бпп
Гадаю,гадаю
головну,головний
колізію,колізія
щодо,щодо
голосув,голосува
ання,ання
за,за
оновлення,оновлення
складу,склад
ЦВК,ЦВК
подолано,подолано
знаємо,знати
що,що
буде,бути
13,13
кандидатів,кандидат
на,на
13,13
посад,посад
Тепер,тепер
ми,ми
разом,разом
з,з
колегами,колега
з,з
фракцій,фракція
Са,са
мопоміч,мопоміч
Батьківщина,батьківщина
Радикальної,радикальна
партії,партія
та,та
груп,група
можемо,могти
обгово,обгово
рити,рити
з,з
Президентом,президент
України,Україна
який,який
вніс,внести
подання,подання
це,це
питання,питання
бо,бо
як,як
б,б
а-,а-
чимо,що
у,у
колег,колега
немає,немати
жодної,жодний
перестороги,пересторог
Але,але
було,бути
б,б
безвідповідально,безвідповідально
25,25
зараз,зараз
коли,коли
сесійний,сесійний
зал,зал
напівпорожній,напівпорожнія
починати,починати
розгляд,розгляд
такого,такий
важ,важ
ливого,ливе
питання,питання
Я,я
звертаюся,звертаюся
до,до
всіх,весь
депутатів,депутат
присутніх,присутні
у,у
цьому,це
залі,зал
на,на
вулиці,вулиця
біля,біля
стін,стіна
парламенту,парламент
стоять,стояти
люди,людина
я,я
кі,кі
другий,другий
день,день
поспіль,поспіль
просять,просити
нас,ми
прийняти,прийняти
законопроект,законопроект
яким,який
урегульовуватиметься,урегульовуватиметься
питання,питання
щодо,щодо
машин,машин
з,з
іноземною,іноземна
реєстрацією,реєстрація
Шум,шум
у,у
залі,зал
Давайте,давайте
час,час
який,який
за,за
лишився,лишився
45,45
хвилин,хвилина
витратимо,витратимо
якнайкраще,якнайкраще
для,для
наших,наш
громадян,громадянин
включимо,включий
до,до
порядку,порядок
денного,денний
зако,зако
нопроект,нопроект
розглянемо,розгляне
і,і
приймемо,приймемо
його,його
в,в
першому,перший
читанні,читання
щоб,щоб
врегулювати,врегулювати
питання,питання
так,так
званих,званий
євро,євро
блях,бляхе
Давайте,давайте
повернемося,повернемося
обличчям,обличчя
до,до
наших,наш
людей,людина
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Ігор,Ігор
Шурма,шурма
Опозиційний,опозиційний
блок,блок
ШУРМА,шурма
І,і
М,М.
член,член
Комітету,комітет
Верховної,верховний
Ради,рада
України,Україна
з,з
пи,пи
тань,тань
охорони,охорона
здоров’я,здоров’я
загальнодержавний,загальнодержавний
багатомандатний,багатомандатний
виборчий,виборчий
округ,окр
політична,політична
партія,партія
Опозиційний,опозиційний
блок,блок
Фракція,фракція
Опозиційний,опозиційний
блок,блок
Якщо,якщо
ви,ви
так,так
переживаєте,переживаєте
за,за
інтереси,інтерес
народу,народ
України,Україна
тоді,тоді
чому,чому
ви,ви
не,не
вносите,вносите
в,в
зал,зал
законопроект,законопроект
щодо,щодо
виплати,виплата
заробітно,заробітно
ї,ї
плати,плата
шах,шах
тарям,тари
Хто,хто
сьогодні,сьогодні
може,могти
сказати,сказати
що,що
сесійний,сесійний
зал,зал
це,це
привокзаль,привокзаль
ний,ний
ринок,ринок
Ніхто,ніхто
А,а
серед,серед
вас,ви
наперсточники,наперсточники
є,бути
Якщо,якщо
є,бути
голосуйте,голосуйте
за,за
ЦВК,ЦВК
Вам,ви
що,що
незрозуміло,незрозуміло
що,що
сказано,сказати
в,в
резолюції,резолюція
Парламентської,парламентська
асамблеї,асамблея
Ради,рада
Європи,Європа
Я,я
звертаюся,звертаюся
до,до
представн,представн
иків,ик
усіх,увесь
фракцій,фракція
що,що
це,це
за,за
мулька,мулька
така,такий
ми,ми
виключаємо,виключай
зі,зі
списку,список
кандидатів,кандидат
на,на
посади,посада
членів,член
ЦВК,ЦВК
найкращого,найкращий
фахівця,фахівця
Ви,ви
кого,хто
туди,туди
сунете,сунете
Навіщо,навіщо
ви,ви
народ,народ
обду,обда
рюєте,рюєте
Сьогодні,сьогодні
останній,останній
день,день
Ви,ви
знаєте,знати
як,як
то,то
кажуть,казати
давайте,давати
ще,ще
витягнемо,витягня
Немає,немати
питань,питання
в,в
к,к
ого,о_о
є,бути
проблеми,проблема
знімайте,знімайте
штани,штани
і,і
ви,ви
тягуйте,тягуйте
голосуйте,голосуйте
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Від,від
Радикальної,радикальна
партії,партія
виступає,виступати
Олег,Олег
Ляшко,ляшко
ЛЯШКО,ляшко
О,О.
В,в
Шановні,шановний
українці,українець
Шановні,шановний
колеги,колега
Мій,мій
великий,великий
земляк,земляк
на,на
жаль,жаль
уже,уже
покійний,покійний
Іван,Іван
Степанович,степанович
Плющ,Плющ
колись,колись
сказав,сказати
геніальну,геніальний
фразу,фраза
Не,не
впихайте,впихайте
невпихуєме,невпихуєме
Я,я
хочу,хотіти
звернутися,звернутися
до,до
колег,колега
із,із
БПП,бпп
прислухайтеся,прислухайтеся
до,до
мудрої,мудро
поради,порада
Івана,Іван
Степановича,степанович
26,26
Українці,українець
що,що
відбувається,відбуватися
Сьогодні,сьогодні
в,в
порушення,порушення
закону,закон
кандидатів,кандидат
на,на
посади,посада
членів,член
ЦВК,ЦВК
у,у
залі,зал
немає,немати
Президент,президент
не,не
відкликав,відклик
зайвої,зайва
кан,кан
дидатури,дидатура
а,а
БПП,бпп
каже,казати
що,що
вона,вона
з,з
барського,барський
плеча,плече
за,за
неї,вона
не,не
голосуватиме,голосуватиме
але,але
все,все
одно,одно
зберігається,зберігатися
інтрига,інтрига
зберігається,зберігатися
конкурс,конкурс
пропонується,пропонується
порушення,порушення
процедури,процедура
обрання,обрання
нового,новий
складу,склад
Централь,централь
ної,вона
виборчої,виборча
комісії,комісія
що,що
в,в
майбутньому,майбутнє
потягне,потягнути
за,за
собою,себе
оскарже,оскарже
ння,ння
рішення,рішення
в,в
суді,суд
визнання,визнання
обрання,обрання
ЦВК,ЦВК
нелегітимним,нелегітимний
і,і
ми,ми
за,за
три,три
мі,мі
сяці,сяце
до,до
президентських,президентський
виборів,вибори
залишимося,залишимося
без,без
ЦВК,ЦВК
Ось,ось
що,що
пропо,пропо
нує,нує
фракція,фракція
БПП,бпп
Дотримуйтеся,дотримуйтеся
закону,закон
і,і
Конституції,конституція
Президент,президент
має,мати
перевнести,перевнест
подання,подання
щоб,щоб
це,це
було,бути
законно,законно
і,і
тоді,тоді
прогол,прогол
осуємо,осуємо
Не,не
впихайте,впихайте
невпихуєме,невпихуєме
дорогенькі,дорогенькі
ГОЛОВУЮЧИЙ,головуючий
Від,від
фракції,фракція
Батьківщина,батьківщина
виступає,виступати
Сергій,Сергій
Власенко,власенко
ВЛАСЕНКО,власенко
С,С.
В,в
Шановні,шановний
колеги,колега
Ще,ще
раз,раз
підкреслюю,підкреслюва
все,все
що,що
зараз,зараз
відбувається,відбуватися
створив,створити
своїми,свій
руками,рука
Петро,Петро
Олексійович,олексійович
Порошенко,Порошенко
Це,це
перше,перше
Друге,друг
Що,що
наразі,наразі
відбувається,відбуватися
Фракція,фракція
БПП,бпп
кидає,кидає
свого,свій
Президента,президент
кажуть,казати
що,що
вони,вони
не,не
голосуватимуть,голосуватимуть
за,за
подання,подання
яке,який
він,він
вніс,внести
Тобто,тобто
Президент,президент
ім’я,ім’я
якого,який
носить,носить
фракція,фракція
вносить,вносити
подання,подання
а,а
фракція,фракція
за,за
нього,він
не,не
голосуватиме,голосуватиме
Фракція,фракція
Батьківщина,батьківщина
яка,який
є,бути
послі,послі
довною,довна
наголошує,наголошувати
що,що
сьогодні,сьогодні
ініціатором,ініціатор
подання,подання
є,бути
Президент,президент
України,Україна
тому,тому
Президент,президент
України,Україна
повинен,повинний
відкликати,відкликат
того,те
кого,хто
він,він
вважає,вважати
за,за
необхідне,необхідне
щоб,щоб
зробити,зробити
ситуацію,ситуація
13,13
на,на
13,13
Але,але
ще,ще
раз,раз
підкреслюю,підкреслюва
до,до
складу,склад
13,13
членів,член
ЦВК,ЦВК
повинні,повинний
входити,входити
представн,представн
ики,ики
всіх,весь
парламентських,парламентський
фракцій,фракція
і,і
груп,група
чого,що
вимагає,вимагати
резолюція,резолюція
Парламентської,парламентська
асамблеї,асамблея
Ради,рада
Європи,Європа
Тому,тому
я,я
звертаюся,звертаюся
до,до
Президента,президент
з,з
невеликим,невеликий
проханням,прохання
внести,внести
подання,подання
щодо,щодо
реальних,реальни
незалежних,незалежний
незаангажованих,незаангажовани
фахівців,фахівець
а,а
не,не
пропонувати,пропонуват
людей,людина
як,як
ими,вма
Порошенко,Порошенко
керуватиме,керуватиме
в,в
ручному,ручне
режимі,режим
фальшуючи,фальшуюч
вибори,вибори
як,як
він,він
це,це
робить,робити
зараз,зараз
на,на
місцевих,місцевий
виборах,вибори
Будь,бути
ласка,ласка
внесення,внесення
подання,подання
в,в
законний,законний
спосіб,спосіб
і,і
зал,зал
підтримає,підтримати
оновлення,оновлення
ЦВК,ЦВК
за,за
одну,один
секунду,секунда
Дякую,дякувати
27,27
ГОЛОВУЮЧИЙ,головуючий
Від,від
Самопомочі,самопомоч
слово,слово
має,мати
Олег,Олег
Бер,бер
езюк,езюк
У,у
мене,я
велике,великий
прохання,прохання
стиште,стиште
трохи,трохи
емоції,емоція
БЕРЕЗЮК,березяк
О,О.
Р,р
Шановні,шановний
колеги,колега
народні,народний
депутати,депутат
Сьогодні,сьогодні
треба,треба
це,це
зробити,зробити
і,і
забути,забути
Це,це
справа,справа
яку,який
ми,ми
обіцяли,обіцяли
зробити,зробити
ЦВК,ЦВК
треба,треба
змінювати,змінювати
в,в
будь,бути
-якому,-яке
разі,раз
ГОЛОВУЮЧИЙ,головуючий
Віктор,віктор
Бондар,бондар
група,група
Партія,партія
Від,від
родження,родження
БОНДАР,бондар
В,в
В,в
Шановні,шановний
колеги,колега
Ми,ми
хочемо,хотіти
заявити,заявит
що,що
це,це
пи,пи
тання,тання
безумовно,безумовно
важливе,важливий
але,але
на,на
жаль,жаль
через,через
нього,він
втратили,втратити
прак,прак
тично,тично
останні,останній
дні,день
замість,замість
того,те
щоб,щоб
вирішити,вирішити
надзвичайно,надзвичайно
актуальні,актуальний
для,для
людей,людина
питання,питання
щодо,щодо
термінової,термінова
виплати,виплата
заробітної,заробітний
плати,плата
шахта,шахта
рям,ри
працівникам,працівник
обленерго,обленер
а,а
також,також
питання,питання
євробляхерів,євробляхер
які,який
сього,се
дні,день
страйкують,страйкують
під,під
стінами,стіна
Верховної,верховний
Ради,рада
Ми,ми
зайшли,зайти
в,в
політичний,політичний
глухий,глухий
кут,кут
Зараз,зараз
нам,ми
пропонують,пропонувати
порушити,порушити
Регламент,регламент
поставити,поставити
під,під
загрозу,загроза
той,той
склад,склад
ЦВК,ЦВК
який,який
може,могти
бути,бути
про,про
голосований,голосований
в,в
залі,зал
через,через
цю,цей
процедуру,процедура
а,а
точніше,точніше
псевдоюридичну,псевдоюридична
процедуру,процедура
Тому,тому
зважаючи,зважати
на,на
цю,цей
ситуацію,ситуація
ми,ми
пропонуємо,пропонувати
вийти,вийти
з,з
полі,поле
тичної,тична
кризи,кризи
а,а
саме,саме
зупинитися,зупинитися
перенести,перенест
питання,питання
на,на
початок,початок
верес,верес
ня,ня
спокійно,спокійно
підготуватися,підготуватися
і,і
проголосувати,проголосувати
А,а
сьогодн,сьогодн
і,і
поки,поки
є,бути
півго,піво
дини,дини
дуже,дуже
важливого,важливий
часу,час
і,і
присутність,присутність
депутатів,депутат
у,у
залі,зал
пропонуємо,пропонувати
проголосувати,проголосувати
за,за
надзвичайно,надзвичайно
важливі,важливі
законопроекти,законопроект
яких,який
чекають,чекають
шахтарі,шахтар
працівники,працівник
обленерго,обленер
євробляхери,євробляхери
Це,це
буде,бути
розумно,розумно
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Від,від
Волі,воля
народу,народ
виступає,виступати
Євген,євген
Рибчинський,рибчинський
РИБЧИНСЬКИЙ,рибчинський
Є,бути
Ю,Ю
Воля,воля
народу,народ
не,не
готова,готовий
ще,ще
рік,рік
чекати,чекати
голосування,голосування
щодо,щодо
нового,новий
складу,склад
ЦВК,ЦВК
Чотири,чотири
роки,рік
ми,ми
не,не
могли,могти
його,його
оновити,оновити
Давайте,давайте
сьогодні,сьогодні
за,за
півгодини,пів
змінимо,змінимо
цю,цей
ситуацію,ситуація
Це,це
аб,аб
солютно,солютно
в,в
наших,наш
силах,сила
І,і
ще,ще
дуже,дуже
важливе,важливий
Член,член
ів,ів
ЦВК,ЦВК
зараз,зараз
тут,тут
немає,немати
деяких,деякий
не,не
бачили,бачити
взагалі,взагалі
Скажіть,сказати
будь,бути
ласка,ласка
хтось,хтось
коли,коли
небудь,небудь
бачив,бачити
членів,член
ЦВК,ЦВК
на,на
очі,око
Продан,продан
каже,казати
що,що
бачила,бачити
Передавай,передавай
їм,вони
вітання,вітання
28,28
Ми,ми
готові,готовий
голосувати,голосуват
і,і
проголосуємо,проголосуємо
якщо,якщо
буде,бути
на,на
13,13
місць,місце
13,13
кандидатів,кандидат
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Слово,слово
надається,надаватися
Першому,перший
заступнику,заступник
Голови,голова
Верховної,верховний
Ради,рада
України,Україна
Геращенко,геращенко
Ірині,іринь
Володимирівні,володимирівна
ГЕРАЩЕНКО,геращенко
І,і
В,в
Перший,перший
заступник,заступник
Голови,голова
Верховної,верховний
Ради,рада
України,Україна
загальнодержавний,загальнодержавний
багатомандатний,багатомандатний
виборчий,виборчий
округ,окр
партія,партія
Блок,блок
Петра,петра
Порошенка,Порошенко
Шановні,шановний
жур,жур
налісти,налість
Шановні,шановний
виборці,виборець
Щойно,щойно
ми,ми
побачили,побачити
що,що
насправді,насправді
відбувається,відбуватися
чотири,чотири
роки,рік
в,в
парламенті,парламент
як,як
намагаються,намагатися
перекласти,перекласт
з,з
хворої,хвора
голови,голова
на,на
здорову,здорова
І,і
роблять,робити
це,це
ті,той
люди,людина
які,який
хочуть,хотіти
зробити,зробити
парламентську,парламентська
республіку,республіка
влаштувавши,влаштувавша
тут,тут
безлад,безлад
назавжди,назавжди
През,през
идент,идент
двічі,двічі
вносив,вносив
подання,подання
щодо,щодо
членів,член
ЦВК,ЦВК
Починаючи,починати
з,з
березня,березень
ми,ми
щодня,щодня
чуємо,чущ
відмазки,відмазки
то,то
їх,вони
перевіряють,перевіряють
то,то
вичитують,вичитують
їхні,їхній
е,е
декларації,декларація
то,то
ще,ще
щось,щось
Нарешті,нарешті
коли,коли
знято,знято
останнє,останній
застере,застере
ження,ження
кажуть,казати
що,що
сьогодні,сьогодні
це,це
неможливо,неможливо
зробити,зробити
бо,бо
треба,треба
голосу,голос
вати,вата
за,за
транспортні,транспортний
законопроекти,законопроект
Також,також
прогульникам,прогульник
Верховної,верховний
Ради,рада
України,Україна
хочу,хотіти
нагадати,нагадати
що,що
останній,останній
пленарний,пленарний
день,день
сесії,сесія
в,в
п’ятницю,п’ятниця
Давайте,давайте
завтра,завтра
проголо,проголо
суємо,сує
за,за
ці,цей
законопроекти,законопроект
а,а
зараз,зараз
кадрові,кадро
питання,питання
бо,бо
вони,вони
поза,поза
чер,чер
гою,гі
Ми,ми
вимагаємо,вимагаємо
сьогодні,сьогодні
г,г.
олосувати,олосувати
щодо,щодо
ЦВК,ЦВК
Ви,ви
кажете,казати
що,що
це,це
людей,людина
не,не
турбує,турбувати
То,то
я,я
хочу,хотіти
нагадати,нагадати
що,що
всі,весь
фракції,фракція
вимагають,вимагати
го,го
лосування,лосування
бо,бо
вибори,вибори
до,до
місцевих,місцевий
громад,громада
Хто,хто
їх,вони
має,мати
проводити,проводити
ЦВК,ЦВК
імені,ім’я
Януковича,Янукович
Мені,я
видається,видаватися
дивною,дивна
позиція,позиція
борців,борець
з,з
Янукови,янук
чем,що
Народного,народний
фронту,фронт
які,який
придумують,придумують
105,105
відмазку,відмазка
Шум,шум
у,у
залі,зал
Тут,тут
згадували,згадувал
Івана,Іван
Степановича,степанович
Плюща,плющ
Шум,шум
у,у
залі,зал
Ви,ви
знаєте,знати
він,він
дуже,дуже
любив,любити
згадувати,згадувать
фрази,фрази
Мене,я
дуже,дуже
турбує,турбувати
Гондурас,гондурас
А,а
ти,ти
його,його
не,не
чеши,чеши
Не,не
чешіть,чешіть
Гондурас,гондурас
давайте,давати
голосувати,голосуват
за,за
ЦВК,ЦВК
ГОЛОВУЮ,головка
ЧИЙ,чий
Ірина,Ірина
Луценко,луценко
Будь,бути
ласка,ласка
1,1
хвилина,хвилина
ЛУЦЕНКО,луценко
І,і
С,С.
голова,голова
підкомітету,підкомітет
Комітету,комітет
Верховної,верховний
Ради,рада
України,Україна
у,у
закордонних,закордонний
справах,справа
загальнодержавний,загальнодержавний
багатомандат,багатомандат
ний,ний
виборчий,виборчий
округ,окр
партія,партія
Блок,блок
Петра,петра
Порошенка,Порошенко
Шановні,шановний
колеги,колега
Дуже,дуже
багато,багато
емоцій,емоцій
але,але
д,д.
авайте,авайте
працювати,працювати
чітко,чітко
відповідно,відповідно
до,до
законів,закон
які,який
діють,діяти
багато,багато
років,рік
у,у
Верховній,верховній
Раді,раді
29,29
Стаття,стаття
6,6
Закону,закон
України,Україна
Про,про
Центральну,центральн
виборчу,виборч
комісію,комісія
говорить,говорити
що,що
Президент,президент
України,Україна
у,у
своєму,свій
поданні,подання
про,про
призначення,призначення
на,на
посади,посада
членів,член
комісії,комісія
враховує,враховує
пропозиції,пропозиція
д,д.
епутатських,епутатський
фракцій,фракція
і,і
груп,група
утворених,утворений
у,у
поточному,поточний
скликанні,скликання
Верховної,верховний
Ради,рада
України,Україна
Президент,президент
врахував,врахува
всі,весь
пропозиції,пропозиція
які,який
були,бути
подані,подань
депутатськими,депутатський
фракціями,фракція
і,і
групами,група
і,і
вніс,внести
14,14
бо,бо
він,він
не,не
може,могти
їх,вони
не,не
внести,внести
Що,що
відбувається,відбуватися
далі,далі
Відповідно,відповідно
до,до
чинної,чинна
ст,ст.
атті,ати
85,85
Консти,консти
туції,туція
після,після
того,те
як,як
Президент,президент
відповідно,відповідно
до,до
процедури,процедура
а,а
процедура,процедура
дотримана,дотримана
вніс,внести
подання,подання
до,до
Верховної,верховний
Ради,рада
Верховна,верховний
Рада,рада
шляхом,шляхом
голосування,голосування
призначає,призначає
У,у
разі,раз
якщо,якщо
кандидати,кандидат
на,на
посади,посада
членів,член
Центральної,центральна
виборчої,виборча
комісії,комісія
не,не
отримали,отримати
необ,необ
хідної,хідна
для,для
призначення,призначення
кількості,кількість
голосів,голос
народних,народний
депутатів,депутат
Верховна,верховний
Рада,рада
пропонує,пропонувати
Прези,преза
денту,дент
України,Україна
внести,внести
подання,подання
стосовно,стосовно
нових,новий
кандидатів,кандидат
на,на
такі,такий
по,по
сади,сад
частина,частина
четверта,четверта
статті,стаття
209,209
Регламенту,регламент
Верховної,верховний
Ради,рада
Украї,укра
ни,ни
Це,це
наше,наш
право,право
Це,це
те,те
що,що
ми,ми
в,в
ам,ам
пропонуємо,пропонувати
За,за
одного,один
ми,ми
не,не
будемо,бути
голосувати,голосуват
Голосуйте,голосуйте
13,13
на,на
13,13
Президент,президент
свою,свій
процедуру,процедура
ГОЛОВУЮЧИЙ,головуючий
Артур,артур
Герасимов,герасимова
Будь,бути
ласка,ласка
Шум,шум
у,у
залі,зал
Його,його
прізвище,прізвище
згадувалося,згадуватися
тому,тому
він,він
має,мати
право,право
на,на
репліку,репліка
Будь,бути
ласка,ласка
пане,пане
Артуре,артуре
ГЕРАСИМОВ,герасима
А,а
В,в
Шано,шано
вний,вний
Андрію,Андрій
Володимировичу,володимирович
Шановні,шановний
колеги,колега
Я,я
пам’ятаю,пам’ята
історію,історія
з,з
ЦВК,ЦВК
Сказали,сказали
що,що
ми,ми
не,не
хоче,хотіти
мо,мо
голосувати,голосуват
за,за
антикорупційний,антикорупційний
суд,суд
Проголосували,проголосуваль
Потім,потім
почали,почати
шукати,шукати
300,300
голосів,голос
щоб,щоб
звільнити,звільнит
із,із
ЦВК,ЦВК
патріотів,патріот
Проїхали,проїхал
По,по
тім,той
13,13
із,із
14,14
як,як
вимагає,вимагати
ПАРЄ,парє
і,і
оголошення,оголошення
прізвища,прізвище
Добре,добре
Жодної,жодний
причини,причина
не,не
голосувати,голосуват
щодо,щодо
ЦВК,ЦВК
не,не
залишилося,залишитися
Питання,питання
ви,ви
за,за
оновлену,оновлена
Центральну,центральн
виборчу,виборч
комісію,комісія
чи,чи
за,за
стару,старий
І,і
це,це
питання,питання
не,не
лише,лише
за,за
оновлення,оновлення
ЦВК,ЦВК
а,а
й,й
за,за
виконання,виконання
обіцянок,обіцянка
Шановні,шановний
виборці,виборець
Подивіться,подивіться
у,у
сотнях,сотня
ін,ін.
терв’ю,терв’ю
які,який
давали,давати
представники,представник
майже,майже
всіх,весь
фракцій,фракція
парламенту,парламент
вони,вони
обіцяли,обіцяли
онови,онови
ти,ти
ЦВК,ЦВК
Щодо,щодо
аналізу,аналіз
подання,подання
Дуже,дуже
багато,багато
кажуть,казати
що,що
щось,щось
не,не
те,те
не,не
так,так
Ви,ви
хочете,хотіти
сказати,сказати
що,що
сотник,сотник
Майдану,Майдан
ГОЛОВУЮЧИЙ,головуючий
Будь,бути
ласка,ласка
дайте,дати
30,30
секунд,секунда
30,30
ГЕРАСИМОВ,герасима
А,а
В,в
Ви,ви
х,х
очете,очете
сказати,сказати
що,що
професор,професор
Києво,києво
Могилянської,могилянська
академії,академія
відомий,відомий
юрист,юрист
не,не
так,так
Ви,ви
хочете,хотіти
сказати,сказати
що,що
Андрій,Андрій
Євстігнєєв,євстігнє
з,з
Батьківщини,батьківщина
не,не
так,так
Єфремова,Єфремов
Ірина,Ірина
з,з
На,на
родного,родне
фронту,фронт
не,не
так,так
Ви,ви
хочете,хотіти
сказати,сказати
що,що
інші,інший
також,також
не,не
так,так
Шум,шум
у,у
залі,зал
Андрію,Андрій
Володимировичу,володимирович
проведіть,проведіть
рейтингове,рейтингове
голосування,голосування
щодо,щодо
підтримки,підтримка
входження,входження
в,в
процес,процес
стосовно,стосовно
ЦВК,ЦВК
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Колеги,Колеги
увага,увага
Усі,увесь
фракції,фракція
висловили,висловили
свої,свій
позиції,позиція
Тепер,тепер
я,я
хочу,хотіти
вас,ви
поінформувати,поінформувати
Ви,ви
знаєте,знати
я,я
як,як
ніхто,ніхто
є,бути
при,при
хильником,хильник
чимшвидшого,чимшвидший
онов,онов
лення,лення
ЦВК,ЦВК
Але,але
згідно,згідно
з,з
законом,закон
за,за
три,три
дні,день
ми,ми
повинні,повинний
повідомити,повідомити
всіх,весь
кандидатів,кандидат
про,про
те,те
що,що
буде,бути
розгляд,розгляд
питання,питання
щодо,щодо
призначення,призначення
їх,вони
на,на
посади,посада
членів,член
ЦВК,ЦВК
Будь,бути
яке,який
порушення,порушення
процедури,процедура
з,з
цього,цей
приводу,привід
дає,давати
право,право
подати,подати
до,до
суду,суд
і,і
ска,ска
сувати,сувати
рішення,рішення
щодо,щодо
ЦВК,ЦВК
Зараз,зараз
тут,тут
немає,немати
жодного,жодний
кан,кан
дидата,дидата
Якщо,якщо
ми,ми
порушимо,порушим
процедуру,процедура
хоч,хоч
на,на
йоту,й
будь,бути
яке,який
призна,призна
чення,чення
поставимо,поставити
під,під
сумнів,сумнів
–––––––––––,–––––––
Колеги,Колеги
щойно,щойно
мені,я
надійшла,надійшла
заява,заява
від,від
фракції,фракція
Народний,народний
фронт,фронт
і,і
групи,група
Партія,партія
Відродження,відродження
з,з
вимогою,вимога
про,про
о,о
голошення,голошення
перерви,перерва
Я,я
виконую,виконуя
цю,цей
вимогу,вимога
оголошую,оголошуя
перерву,перерва
і,і
запрошую,запрошуй
всіх,весь
голів,голова
